transfer_id,transfer_fee,transfer_date,transfer_season,from_club_id,to_club_id,players.player_id,players.country_of_birth,players.position,players.sub_position,players.foot,players.height_in_cm,players.date_of_birth,players.age_at_transfer,players.total_appearances_count,players.season_2020_appearances_count
3517,13000000.0,2022-07-01,2022,1420,681,670847,France,Attack,Right Winger,Left,182,2004-01-19,18.4476386036961,53,21
3518,50000.0,2022-07-01,2022,107,3,678479,Germany,Midfield,Central Midfield,Right,184,2001-07-03,20.993839835728952,0,0
3519,2600000.0,2022-07-01,2022,1245,1421,683895,Cote d'Ivoire,Defender,Centre-Back,Right,192,1997-06-17,25.037645448323065,56,23
3520,1500000.0,2022-07-01,2022,3729,159,684998,Zambia,Midfield,Central Midfield,Right,170,1999-04-06,23.236139630390145,55,24
3521,5000000.0,2022-07-01,2022,3524,826,688707,Ghana,Midfield,Defensive Midfield,Right,179,2000-03-26,22.26420260095825,31,0
3522,3000000.0,2022-07-01,2022,2420,3302,696506,Portugal,Midfield,Central Midfield,Right,184,2002-04-17,20.205338809034906,8,0
3523,1140000.0,2022-07-01,2022,2375,141,697149,Türkiye,Defender,Left-Back,Left,182,2003-01-16,19.45516769336071,23,0
3524,500000.0,2022-07-01,2022,5545,260,698560,Guinea,Midfield,Defensive Midfield,Right,185,2000-07-26,21.930184804928132,0,0
3525,5500000.0,2022-07-01,2022,738,244,708678,France,Defender,Centre-Back,Left,206,2003-03-28,19.260780287474333,0,0
3526,1500000.0,2022-07-01,2022,1161,1158,717118,Cameroon,Defender,Left-Back,Left,177,2000-09-22,21.77138945927447,0,0
3527,80000.0,2022-07-01,2022,23826,65,717345,Germany,Midfield,Central Midfield,Right,176,2005-04-17,17.204654346338124,2,0
3528,4350000.0,2022-07-01,2022,333,371,719635,Argentina,Defender,Left-Back,Left,169,2000-09-24,21.765913757700204,0,0
3529,6000000.0,2022-07-01,2022,630,131,720038,Spain,Midfield,Attacking Midfield,Right,173,2003-04-03,19.24435318275154,0,0
3530,3000000.0,2022-07-01,2022,679,932,729266,Brazil,Defender,Centre-Back,Left,185,2001-05-30,21.086926762491444,0,0
3531,5500000.0,2022-07-01,2022,1059,940,764859,Sweden,Attack,Left Winger,Right,187,2004-02-01,18.412046543463383,0,0
3532,250000.0,2022-07-01,2022,58065,49702,793509,Mali,Midfield,Defensive Midfield,Missing,178,1995-02-10,27.38672142368241,0,0
3533,600000.0,2022-07-01,2022,595,10004,794349,France,Defender,Centre-Back,Right,184,1997-08-03,24.908966461327857,0,0
3534,600000.0,2022-07-01,2022,1059,1090,795274,Sweden,Attack,Right Winger,Right,171,2002-12-30,19.50171115674196,0,0
3535,10400000.0,2022-07-01,2022,2462,150,800175,Brazil,Attack,Right Winger,Left,182,2001-01-02,21.492128678986994,0,0
3536,12000000.0,2022-07-01,2022,861,6574,812625,Uruguay,Attack,Centre-Forward,Right,177,2001-05-19,21.117043121149898,0,0
3537,200000.0,2022-07-01,2022,3345,3325,818240,Portugal,Midfield,Defensive Midfield,Left,181,2001-05-14,21.130732375085557,0,0
3538,500000.0,2022-07-01,2022,119,3508,833315,Tanzania,Midfield,Defensive Midfield,Left,185,2002-09-02,19.82751540041068,0,0
3539,250000.0,2022-07-01,2022,3348,2420,842384,Brazil,Midfield,Defensive Midfield,Right,182,1999-08-27,22.844626967830255,0,0
3540,1800000.0,2022-07-01,2022,2362,28,892973,Croatia,Midfield,Attacking Midfield,Right,180,2005-05-08,17.14715947980835,0,0
3541,1900000.0,2022-07-01,2022,9855,58,903611,Ecuador,Attack,Left Winger,Right,183,2003-06-19,19.033538672142367,0,0
3542,1500000.0,2022-07-01,2022,19309,1096,974374,Ecuador,Attack,Right Winger,Left,174,2003-07-21,18.94592744695414,0,0
3543,400000.0,2022-07-01,2022,2531,16704,987700,Nigeria,Attack,Centre-Forward,Right,175,2003-09-13,18.798083504449007,2,0
3228,3000000.0,2022-07-02,2022,368,383,72522,Switzerland,Attack,Centre-Forward,Right,188,1990-08-27,31.8466803559206,384,48
3229,2000000.0,2022-07-02,2022,6646,36,283223,Denmark,Attack,Right Winger,Left,169,1997-07-24,24.93908281998631,126,13
3230,350000.0,2022-07-02,2022,1467,255,336974,Germany,Attack,Right Winger,Right,177,1998-04-08,24.23271731690623,20,0
3231,5000000.0,2022-07-02,2022,281,18,355816,Japan,Defender,Centre-Back,Right,188,1997-01-27,25.426420260095824,58,35
3232,2000000.0,2022-07-02,2022,24575,1091,370997,Croatia,Goalkeeper,Goalkeeper,Right,189,2000-02-10,22.390143737166323,0,0
3233,490000.0,2022-07-02,2022,4720,14589,372730,Costa Rica,Attack,Left Winger,Both,170,1997-10-08,24.73100616016427,0,0
3234,5500000.0,2022-07-02,2022,2503,294,387110,Croatia,Attack,Centre-Forward,Right,188,1998-03-04,24.32854209445585,51,19
3235,650000.0,2022-07-02,2022,4,265,401394,Slovenia,Midfield,Central Midfield,Right,180,1999-07-16,22.962354551676935,0,0
3236,2000000.0,2022-07-02,2022,65,44,448177,Germany,Attack,Centre-Forward,Right,184,2000-07-20,21.949349760438057,25,15
3237,1290000.0,2022-07-02,2022,4083,130,552472,Argentina,Midfield,Defensive Midfield,Right,181,1995-11-14,26.63107460643395,29,29
3226,10000000.0,2022-07-03,2022,1095,703,536507,France,Defender,Centre-Back,Right,187,2000-03-31,22.255989048596852,81,20
3227,100000.0,2022-07-03,2022,2410,2741,621592,Russia,Attack,Centre-Forward,Left,175,2000-05-05,22.16016427104723,0,0
3215,850000.0,2022-07-04,2022,265,27221,147078,Spain,Defender,Centre-Back,Right,182,1991-06-23,31.030800821355236,123,18
3216,4000000.0,2022-07-04,2022,405,449,234189,Egypt,Attack,Left Winger,Right,180,1994-10-01,27.756331279945243,163,21
3217,24900000.0,2022-07-04,2022,336,931,257455,Portugal,Midfield,Defensive Midfield,Right,190,1995-07-09,26.986995208761122,202,35
3218,8200000.0,2022-07-04,2022,506,430,308279,Italy,Midfield,Defensive Midfield,Left,183,1997-06-29,25.013004791238878,157,27
3219,2000000.0,2022-07-04,2022,58,317,342702,Netherlands,Midfield,Attacking Midfield,Right,190,1997-06-02,25.086926762491444,142,18
3220,49000000.0,2022-07-04,2022,399,281,351749,England,Midfield,Defensive Midfield,Right,179,1995-12-02,26.587268993839835,50,30
3221,52200000.0,2022-07-04,2022,281,11,363205,Brazil,Attack,Centre-Forward,Right,175,1997-04-03,25.251197809719372,219,41
3222,3000000.0,2022-07-04,2022,232,383,372267,Zambia,Midfield,Attacking Midfield,Right,187,1997-12-22,24.531143052703626,165,10
3223,250000.0,2022-07-04,2022,1164,172,534491,France,Goalkeeper,Goalkeeper,Right,191,1997-08-20,24.870636550308006,0,0
3224,91000.0,2022-07-04,2022,2440,968,627205,United States,Attack,Right Winger,Right,170,2002-09-25,19.772758384668034,0,0
3225,700000.0,2022-07-04,2022,4097,416,715470,France,Defender,Right-Back,Right,182,2000-06-30,22.00958247775496,0,0
3205,2000000.0,2022-07-05,2022,533,3,125614,Armenia,Attack,Centre-Forward,Right,184,1993-05-23,29.117043121149898,62,23
3206,5000000.0,2022-07-05,2022,703,826,191056,Congo,Goalkeeper,Goalkeeper,Left,187,1994-04-25,28.194387405886378,43,0
3207,7400000.0,2022-07-05,2022,1082,12,251075,Türkiye,Defender,Right-Back,Right,180,1997-02-17,25.377138945927445,135,33
3208,800000.0,2022-07-05,2022,3057,1132,289510,Belgium,Midfield,Central Midfield,Right,175,1996-09-26,25.77138945927447,152,31
3209,2000000.0,2022-07-05,2022,2420,336,290336,Portugal,Attack,Left Winger,Right,169,1995-05-03,27.173169062286107,169,34
3210,15000000.0,2022-07-05,2022,234,985,339340,Netherlands,Defender,Left-Back,Left,169,1999-08-17,22.882956878850102,123,31
3211,8500000.0,2022-07-05,2022,383,60,358504,Japan,Attack,Right Winger,Left,172,1998-06-16,24.05201916495551,157,35
3212,648000.0,2022-07-05,2022,41101,336,492319,Uruguay,Goalkeeper,Goalkeeper,Right,190,2000-04-22,22.20123203285421,0,0
3213,20280000.0,2022-07-05,2022,1075,720,498237,Portugal,Defender,Centre-Back,Left,196,1999-07-19,22.962354551676935,55,19
3214,50000.0,2022-07-05,2022,14888,2921,500274,Italy,Defender,Left-Back,Left,178,2001-05-22,21.11978097193703,0,0
3189,31000000.0,2022-07-06,2022,610,16,181375,France,Attack,Centre-Forward,Right,190,1994-06-22,28.03832991101985,283,39
3190,4500000.0,2022-07-06,2022,398,190,239962,Slovakia,Defender,Centre-Back,Right,189,1996-04-10,26.236824093086927,106,13
3191,2000000.0,2022-07-06,2022,349,1031,246963,England,Attack,Centre-Forward,Right,185,1995-12-16,26.55441478439425,36,0
3192,13800000.0,2022-07-06,2022,39,703,291200,France,Defender,Centre-Back,Left,190,1996-03-08,26.327173169062284,170,34
3193,14000000.0,2022-07-06,2022,940,681,309110,Spain,Midfield,Attacking Midfield,Left,184,1997-01-07,25.492128678986994,166,36
3194,17000000.0,2022-07-06,2022,23826,399,332705,United States,Midfield,Defensive Midfield,Right,175,1999-02-14,23.38945927446954,103,37
3195,5000000.0,2022-07-06,2022,2698,865,342389,Denmark,Attack,Right Winger,Left,174,1998-05-02,24.177960301163587,93,35
3196,200000.0,2022-07-06,2022,7124,208,345763,France,Attack,Centre-Forward,Right,181,1994-04-07,28.246406570841888,38,22
3197,15390000.0,2022-07-06,2022,2282,826,368887,Belgium,Attack,Centre-Forward,Right,177,2000-02-16,22.38466803559206,118,38
3198,4500000.0,2022-07-06,2022,496,350,377468,Sweden,Defender,Centre-Back,Right,190,1999-03-26,23.279945242984258,48,0
3199,7000000.0,2022-07-06,2022,800,380,459655,Italy,Defender,Centre-Back,Right,188,2000-02-14,22.390143737166323,48,24
3200,1000000.0,2022-07-06,2022,418,2687,495625,Spain,Defender,Centre-Back,Both,184,2000-03-05,22.33538672142368,32,3
3201,22900000.0,2022-07-06,2022,380,800,607854,Brazil,Midfield,Central Midfield,Right,183,1999-07-07,22.99794661190965,15,0
3202,22260000.0,2022-07-06,2022,9265,180,628451,Belgium,Midfield,Defensive Midfield,Right,181,2004-01-06,18.496919917864478,0,0
3203,25000.0,2022-07-06,2022,21507,2741,687463,Missing,Goalkeeper,Goalkeeper,Left,190,2002-03-10,20.32306639288159,0,0
3204,6500000.0,2022-07-06,2022,330,1095,743591,Brazil,Attack,Right Winger,Left,176,2004-04-10,18.236824093086927,0,0
3179,250000.0,2022-07-07,2022,331,472,443222,Spain,Attack,Centre-Forward,Right,182,1995-07-08,26.99794661190965,71,3
3180,6200000.0,2022-07-07,2022,4083,5,449151,Brazil,Attack,Right Winger,Left,174,1991-05-13,31.15126625598905,69,37
3181,9550000.0,2022-07-07,2022,1010,813,459463,Colombia,Attack,Centre-Forward,Right,176,1999-04-20,23.21423682409309,107,23
3182,1600000.0,2022-07-07,2022,4172,2919,461019,Italy,Defender,Right-Back,Right,176,1999-07-19,22.967830253251197,0,0
3183,355000.0,2022-07-07,2022,9251,1519,496652,Wales,Midfield,Central Midfield,Right,180,2000-11-17,21.634496919917865,1,0
3184,10650000.0,2022-07-07,2022,2288,379,506189,England,Midfield,Defensive Midfield,Right,178,1999-01-20,23.460643394934976,0,0
3185,3500000.0,2022-07-07,2022,41231,964,510782,Brazil,Defender,Centre-Back,Right,191,1995-09-11,26.819986310746064,80,30
3186,25000000.0,2022-07-07,2022,234,399,512385,Colombia,Attack,Left Winger,Right,172,1999-06-17,23.055441478439427,99,23
3187,3350000.0,2022-07-07,2022,3057,114,549966,DR Congo,Attack,Centre-Forward,Right,180,1999-10-04,22.757015742642025,56,23
3188,9500000.0,2022-07-07,2022,199,294,671145,Brazil,Defender,Centre-Back,Right,187,1998-07-17,23.972621492128678,0,0
3167,495000.0,2022-07-08,2022,218,2293,188470,Costa Rica,Defender,Centre-Back,Left,183,1992-07-08,29.998631074606433,3,0
3168,1000000.0,2022-07-08,2022,1467,968,212229,Türkiye,Attack,Right Winger,Left,170,1993-11-09,28.659822039698838,162,40
3169,650000.0,2022-07-08,2022,7154,2381,253290,Poland,Attack,Centre-Forward,Left,181,1996-03-20,26.299794661190965,0,0
3170,31250000.0,2022-07-08,2022,148,610,284165,Netherlands,Attack,Left Winger,Right,171,1997-10-08,24.747433264887064,226,33
3171,2000000.0,2022-07-08,2022,5,6890,312678,Brazil,Defender,Centre-Back,Right,183,1996-07-17,25.973990417522245,59,20
3172,1400000.0,2022-07-08,2022,1304,940,315762,United States,Midfield,Central Midfield,Right,177,1998-05-23,24.125941136208077,67,33
3173,2100000.0,2022-07-08,2022,60,167,335457,Germany,Attack,Centre-Forward,Right,185,1998-03-25,24.28747433264887,75,32
3174,8000000.0,2022-07-08,2022,276,398,389837,Italy,Defender,Centre-Back,Right,191,1998-02-14,24.39425051334702,39,2
3175,13000000.0,2022-07-08,2022,141,368,439022,Brazil,Defender,Centre-Back,Left,185,1996-06-05,26.088980150581794,174,40
3176,284000.0,2022-07-08,2022,120,126,458588,Türkiye,Attack,Left Winger,Right,185,1996-10-29,25.689253935660506,0,0
3177,430000.0,2022-07-08,2022,58065,75506,524791,Russia,Midfield,Attacking Midfield,Right,176,1999-06-25,23.0362765229295,0,0
3178,6500000.0,2022-07-08,2022,2424,13,694928,Brazil,Attack,Left Winger,Right,177,1999-12-23,22.54072553045859,92,33
3161,3000000.0,2022-07-09,2022,720,141,112465,Portugal,Midfield,Central Midfield,Right,181,1992-06-02,30.099931553730322,244,42
3162,1500000.0,2022-07-09,2022,121,1083,300538,Russia,Attack,Centre-Forward,Right,190,1995-06-29,27.028062970568104,87,27
3163,3700000.0,2022-07-09,2022,41,79,448258,Germany,Defender,Right-Back,Right,190,2000-12-11,21.574264202600958,1,0
3164,7100000.0,2022-07-09,2022,124,180,468198,England,Midfield,Central Midfield,Left,183,1996-07-21,25.965776865160848,133,37
3165,4500000.0,2022-07-09,2022,36,3008,480975,Iran,Attack,Left Winger,Right,180,2001-06-29,21.026694045174537,28,26
3166,14250000.0,2022-07-09,2022,1025,1148,591949,Scotland,Defender,Right-Back,Both,185,2002-06-10,20.079397672826833,72,12
3159,8500000.0,2022-07-10,2022,27,703,424881,England,Defender,Left-Back,Left,174,1998-02-15,24.396988364134156,17,0
3160,20000000.0,2022-07-10,2022,31,703,503680,Wales,Defender,Right-Back,Right,183,2001-04-13,21.240246406570844,27,12
3152,1300000.0,2022-07-11,2022,234,828,82410,Netherlands,Attack,Centre-Forward,Right,170,1990-10-08,31.756331279945243,354,37
3153,9500000.0,2022-07-11,2022,985,931,203394,Belgium,Midfield,Attacking Midfield,Right,178,1996-01-01,26.524298425735797,166,33
3154,750000.0,2022-07-11,2022,16795,3709,257376,Portugal,Defender,Centre-Back,Right,192,1995-03-10,27.33744010951403,163,41
3155,4000000.0,2022-07-11,2022,44,234,315125,Netherlands,Attack,Right Winger,Left,175,1998-06-22,24.05201916495551,91,13
3156,2500000.0,2022-07-11,2022,3277,380,491648,Chile,Attack,Centre-Forward,Right,185,2000-01-14,22.48870636550308,0,0
3157,22600000.0,2022-07-11,2022,826,873,543387,Mali,Midfield,Defensive Midfield,Right,180,2000-01-08,22.50513347022587,67,33
3158,3500000.0,2022-07-11,2022,669,3302,845568,Serbia and Montenegro,Attack,Centre-Forward,Right,197,2003-08-04,18.934976043805612,0,0
3139,75000.0,2022-07-12,2022,1269,403,64352,Greece,Goalkeeper,Goalkeeper,Right,180,1991-09-18,30.8145106091718,203,34
3140,3000000.0,2022-07-12,2022,58,1132,242606,England,Midfield,Defensive Midfield,Right,175,1996-04-07,26.261464750171115,68,21
3141,6000000.0,2022-07-12,2022,1420,39,250013,Cote d'Ivoire,Midfield,Attacking Midfield,Right,182,1996-08-20,25.89185489390828,149,33
3142,10000000.0,2022-07-12,2022,1090,610,339328,Netherlands,Defender,Left-Back,Left,176,1999-11-28,22.62012320328542,134,42
3143,280000.0,2022-07-12,2022,408,1005,351955,Italy,Defender,Centre-Back,Right,187,1996-09-20,25.806981519507186,0,0
3144,3000000.0,2022-07-12,2022,33,124,404384,England,Attack,Left Winger,Right,175,2000-09-09,21.83709787816564,59,4
3145,2000000.0,2022-07-12,2022,370,1025,428563,Scotland,Midfield,Central Midfield,Right,181,1999-08-24,22.882956878850102,162,36
3146,24300000.0,2022-07-12,2022,1132,543,469050,Ireland,Defender,Centre-Back,Right,193,2001-04-30,21.19917864476386,19,0
3147,70000.0,2022-07-12,2022,60949,2784,540466,Argentina,Defender,Left-Back,Left,167,1992-05-09,30.17385352498289,81,28
3148,10150000.0,2022-07-12,2022,1184,6574,564785,Norway,Midfield,Attacking Midfield,Left,189,1999-03-13,23.33196440793977,69,24
3149,6000000.0,2022-07-12,2022,6767,398,618341,Spain,Defender,Centre-Back,Right,185,2000-08-29,21.867214236824093,0,0
3150,19000000.0,2022-07-12,2022,3008,1148,644401,England,Attack,Left Winger,Right,170,2001-02-22,21.38261464750171,0,0
3151,1200000.0,2022-07-12,2022,801,105,673071,Sweden,Attack,Centre-Forward,Left,188,2003-10-02,18.77618069815195,0,0
3129,56200000.0,2022-07-13,2022,281,631,134425,Jamaica,Attack,Right Winger,Right,170,1994-12-08,27.59479808350445,436,45
3130,2500000.0,2022-07-13,2022,16704,714,182581,Netherlands,Midfield,Central Midfield,Left,175,1995-01-03,27.523613963039015,348,34
3131,10500000.0,2022-07-13,2022,16795,398,367464,Portugal,Goalkeeper,Goalkeeper,Both,190,1999-01-05,23.51813826146475,68,3
3132,58000000.0,2022-07-13,2022,399,131,411295,Brazil,Attack,Left Winger,Left,176,1996-12-14,25.57700205338809,213,37
3133,1750000.0,2022-07-13,2022,20116,332,421873,Italy,Goalkeeper,Goalkeeper,Right,191,2001-08-25,20.88158795345654,0,0
3134,455000.0,2022-07-13,2022,69261,25467,491707,Argentina,Attack,Centre-Forward,Right,182,2000-05-22,22.140999315537304,0,0
3135,800000.0,2022-07-13,2022,2921,2919,542588,Italy,Goalkeeper,Goalkeeper,Right,190,2002-04-03,20.27652292950034,0,0
3136,3400000.0,2022-07-13,2022,903,276,567129,Scotland,Defender,Left-Back,Left,189,2002-05-18,20.1533196440794,64,29
3137,14000000.0,2022-07-13,2022,3524,1082,594991,France,Attack,Centre-Forward,Right,187,1998-06-04,24.10677618069815,32,0
3138,13000000.0,2022-07-13,2022,618,409,620313,France,Midfield,Defensive Midfield,Right,185,2003-08-05,18.937713894592743,61,30
3121,3000000.0,2022-07-14,2022,614,36,210747,Brazil,Midfield,Defensive Midfield,Right,181,1992-03-12,30.338124572210816,0,0
3122,4000000.0,2022-07-14,2022,2410,410,371851,Slovenia,Defender,Centre-Back,Right,190,1999-02-05,23.43600273785079,97,6
3123,13300000.0,2022-07-14,2022,252,506,459658,Italy,Defender,Left-Back,Both,182,2000-02-20,22.39561943874059,28,0
3124,1190000.0,2022-07-14,2022,23826,3057,557410,Netherlands,Attack,Centre-Forward,Left,183,2003-01-16,19.49075975359343,4,4
3125,1200000.0,2022-07-14,2022,239,206,592387,Norway,Defender,Right-Back,Right,187,2000-01-27,22.46132785763176,0,0
3126,44250000.0,2022-07-14,2022,209,294,648195,Argentina,Midfield,Central Midfield,Right,178,2001-01-17,21.48665297741273,0,0
3127,200000.0,2022-07-14,2022,36,3840,700031,Türkiye,Defender,Right-Back,Right,183,2002-11-19,19.64955509924709,1,0
3128,1500000.0,2022-07-14,2022,60551,54704,717411,Ukraine,Midfield,Attacking Midfield,Right,180,2004-03-01,18.368240930869266,19,10
3106,4000000.0,2022-07-15,2022,26091,1096,42710,Belgium,Defender,Centre-Back,Right,187,1989-03-02,33.36892539356605,327,33
3107,12500000.0,2022-07-15,2022,18,162,237662,Cameroon,Attack,Centre-Forward,Right,187,1997-02-14,25.412731006160165,167,41
3108,1000000.0,2022-07-15,2022,419,3524,260316,Yugoslavia (Republic),Attack,Centre-Forward,Right,189,1995-07-01,27.039014373716633,31,19
3109,5000000.0,2022-07-15,2022,1082,380,357796,Croatia,Defender,Left-Back,Left,178,1999-12-10,22.595482546201232,72,33
3110,220000.0,2022-07-15,2022,1274,1435,374326,Norway,Attack,Left Winger,Right,175,1999-03-19,23.32375085557837,0,0
3111,60000.0,2022-07-15,2022,121,2696,422838,Russia,Defender,Centre-Back,Right,193,1999-02-23,23.38945927446954,86,29
3112,430000.0,2022-07-15,2022,75506,2696,430484,Russia,Attack,Left Winger,Both,179,2001-03-02,21.36892539356605,0,0
3113,1920000.0,2022-07-15,2022,790,1390,460651,France,Midfield,Defensive Midfield,Right,187,1998-07-18,23.991786447638603,0,0
3114,50000.0,2022-07-15,2022,7179,2424,487421,Uruguay,Attack,Right Winger,Left,175,1999-11-09,22.680355920602327,21,0
3115,470000.0,2022-07-15,2022,10330,370,535959,Portugal,Attack,Left Winger,Right,182,2000-02-16,22.409308692676248,0,0
3116,10500000.0,2022-07-15,2022,585,1123,553469,Brazil,Midfield,Central Midfield,Left,177,1999-06-26,23.052703627652292,0,0
3117,4260000.0,2022-07-15,2022,8024,2420,565232,Brazil,Attack,Centre-Forward,Left,181,1997-06-03,25.114305270362767,33,0
3118,4000000.0,2022-07-15,2022,28095,3725,567023,Russia,Attack,Centre-Forward,Left,181,2000-07-16,21.9958932238193,48,5
3119,1600000.0,2022-07-15,2022,3137,16704,585082,Yugoslavia (Republic),Midfield,Central Midfield,Left,186,1999-11-10,22.677618069815196,0,0
3120,50000.0,2022-07-15,2022,16950,28095,649301,Russia,Defender,Right-Back,Right,176,2002-01-02,20.531143052703626,0,0
3100,9500000.0,2022-07-16,2022,1025,82,342405,Sweden,Midfield,Central Midfield,Right,185,1999-01-05,23.526351813826146,123,35
3101,1350000.0,2022-07-16,2022,252,8970,398030,Italy,Attack,Left Winger,Right,172,1998-12-09,23.600273785078713,2,2
3102,5230000.0,2022-07-16,2022,607,276,412513,France,Attack,Centre-Forward,Right,191,1994-09-20,27.81930184804928,71,31
3103,500000.0,2022-07-16,2022,8344,43560,509802,Japan,Midfield,Left Midfield,Right,164,2000-08-09,21.932922655715263,0,0
3104,2500000.0,2022-07-16,2022,2861,54189,524860,Martinique,Attack,Centre-Forward,Right,170,1997-08-26,24.8870636550308,0,0
3105,380000.0,2022-07-16,2022,430,276,701819,Italy,Defender,Centre-Back,Right,189,2003-01-06,19.523613963039015,0,0
3097,1500000.0,2022-07-17,2022,38,1091,153664,Germany,Attack,Right Winger,Both,180,1994-07-23,27.983572895277206,0,0
3098,220000.0,2022-07-17,2022,540,1017,245070,Slovenia,Attack,Centre-Forward,Right,182,1996-06-24,26.06160164271047,0,0
3099,950000.0,2022-07-17,2022,6478,703,631996,Costa Rica,Midfield,Attacking Midfield,Left,179,2003-06-28,19.052703627652292,0,0
3088,7500000.0,2022-07-18,2022,3948,2282,148365,Denmark,Midfield,Central Midfield,Right,182,1994-04-29,28.21902806297057,193,0
3089,2000000.0,2022-07-18,2022,3524,1420,198709,France,Defender,Centre-Back,Right,194,1994-01-19,28.49281314168378,41,0
3090,5000000.0,2022-07-18,2022,1010,410,286949,Morocco,Defender,Centre-Back,Left,191,1994-01-02,28.539356605065024,163,0
3091,1500000.0,2022-07-18,2022,206,1095,345748,Denmark,Defender,Right-Back,Right,184,1999-01-16,23.50171115674196,56,22
3092,5500000.0,2022-07-18,2022,1237,6195,367284,Norway,Defender,Centre-Back,Right,183,1999-11-28,22.636550308008214,16,1
3093,1500000.0,2022-07-18,2022,2698,1158,496706,France,Defender,Centre-Back,Right,190,1998-05-26,24.145106091718002,76,21
3094,3200000.0,2022-07-18,2022,1286,1184,565899,Argentina,Midfield,Attacking Midfield,Right,182,2000-11-01,21.70841889117043,0,0
3095,55000.0,2022-07-18,2022,120,868,670295,Türkiye,Goalkeeper,Goalkeeper,Right,191,2000-01-16,22.50239561943874,0,0
3096,4200000.0,2022-07-18,2022,2433,209,756991,Argentina,Attack,Right Winger,Right,178,2001-03-22,21.322381930184804,0,0
3072,45000000.0,2022-07-19,2022,27,131,38253,Poland,Attack,Centre-Forward,Right,185,1988-08-21,33.908281998631075,472,40
3073,100000.0,2022-07-19,2022,865,5724,99100,Denmark,Defender,Centre-Back,Right,190,1991-01-06,31.531827515400412,170,6
3074,3000000.0,2022-07-19,2022,1038,89,226524,Norway,Midfield,Central Midfield,Right,188,1996-05-05,26.203969883641342,223,35
3075,3000000.0,2022-07-19,2022,44,157,227110,Germany,Defender,Centre-Back,Left,191,1997-08-07,24.947296372347708,89,14
3076,4700000.0,2022-07-19,2022,31,124,257097,England,Defender,Centre-Back,Left,185,1995-08-11,26.937713894592743,0,0
3077,400000.0,2022-07-19,2022,449,7775,291548,Türkiye,Goalkeeper,Goalkeeper,Right,184,1994-03-14,28.347707049965777,9,1
3078,67000000.0,2022-07-19,2022,506,27,326031,Netherlands,Defender,Centre-Back,Right,189,1999-08-12,22.934976043805612,234,36
3079,2960000.0,2022-07-19,2022,826,1075,344869,France,Attack,Centre-Forward,Right,189,1996-08-13,25.930184804928132,68,34
3080,6500000.0,2022-07-19,2022,418,681,405398,Japan,Attack,Right Winger,Left,173,2001-06-04,21.12251882272416,104,37
3081,56000.0,2022-07-19,2022,39869,1467,460688,Türkiye,Defender,Left-Back,Left,184,1999-06-29,23.055441478439427,0,0
3082,14700000.0,2022-07-19,2022,641,148,483348,England,Defender,Right-Back,Right,184,2000-08-09,21.94113620807666,0,0
3083,1500000.0,2022-07-19,2022,1101,415,611195,Sweden,Defender,Left-Back,Missing,183,2001-08-14,20.928131416837783,0,0
3084,2000000.0,2022-07-19,2022,924,114,683828,Türkiye,Defender,Centre-Back,Left,189,2001-02-26,21.39082819986311,0,0
3085,500000.0,2022-07-19,2022,7567,159,726526,Yugoslavia (Republic),Attack,Left Winger,Right,182,2002-08-15,19.926078028747433,0,0
3086,7000000.0,2022-07-19,2022,221,3302,743589,Brazil,Defender,Centre-Back,Right,182,2004-01-12,18.5160848733744,0,0
3087,2000000.0,2022-07-19,2022,61,8524,805484,Switzerland,Defender,Centre-Back,Right,194,2004-01-13,18.51334702258727,0,0
3060,7500000.0,2022-07-20,2022,826,244,175639,France,Defender,Right-Back,Right,178,1992-09-25,29.815195071868583,70,33
3061,2400000.0,2022-07-20,2022,1110,703,198516,England,Defender,Left-Back,Left,183,1995-08-19,26.91854893908282,0,0
3062,470000.0,2022-07-20,2022,41274,43,225744,Scotland,Attack,Centre-Forward,Right,185,1995-08-10,26.94318959616701,79,32
3063,750000.0,2022-07-20,2022,2995,16795,290346,Portugal,Goalkeeper,Goalkeeper,Right,193,1996-05-29,26.140999315537304,53,1
3064,800000.0,2022-07-20,2022,44796,660,341424,Croatia,Midfield,Defensive Midfield,Right,173,1998-08-15,23.928815879534564,0,0
3065,4000000.0,2022-07-20,2022,589,3008,370833,Türkiye,Attack,Left Winger,Right,180,1999-01-21,23.49349760438056,109,21
3066,10000000.0,2022-07-20,2022,16795,244,424784,Colombia,Attack,Centre-Forward,Right,181,1997-12-02,24.629705681040384,73,35
3067,23000000.0,2022-07-20,2022,124,610,461883,Italy,Defender,Centre-Back,Left,185,1999-12-31,22.55167693360712,56,12
3068,1000000.0,2022-07-20,2022,865,968,464599,Denmark,Midfield,Central Midfield,Right,192,2000-03-17,22.340862422997947,58,21
3069,46900000.0,2022-07-20,2022,416,506,516716,Brazil,Defender,Centre-Back,Right,188,1997-03-18,25.338809034907598,110,35
3070,9400000.0,2022-07-20,2022,1110,703,560694,England,Midfield,Central Midfield,Left,173,1998-10-14,23.76454483230664,0,0
3071,1500000.0,2022-07-20,2022,333,14589,689628,Argentina,Midfield,Central Midfield,Right,164,1997-04-18,25.253935660506503,0,0
3056,2500000.0,2022-07-21,2022,1041,141,236400,France,Defender,Right-Back,Right,178,1994-09-14,27.849418206707735,216,37
3057,500000.0,2022-07-21,2022,48332,660,277777,Ukraine,Midfield,Attacking Midfield,Right,187,1993-01-20,29.49760438056126,141,20
